trigger,population,tier_bucket,notional_sol,cost_floor_pct,cost_floor_from_tier,cost_floor_exact,fired_holdout,selectivity_holdout,arrivals_per_day,n_holdout,n_fit,censored_holdout,utc_days_holdout,gross_mean_holdout,gross_mean_fit,sd_holdout,net_mean_holdout,cv_net,required_n,days,decidable_point,holdout_lower,holdout_upper,net_lower_bound,decidable_holdout,censored_fraction,carry_forward_marked,no_mark_at_all,n_carry_forward,carry_forward_mean,net_carry_forward_mean,carry_forward_lower,carry_forward_upper,net_carry_forward_lower,n_residual_zero,residual_zero_mean,net_residual_zero_mean,residual_zero_lower,residual_zero_upper,net_residual_zero_lower,correction_agrees_in_sign
T6,migrated-at-entry,tier0,0.005,2.7507,0,true,2,0.023809523809523808,1.880952380952381,1,7,1,1,-0.9318753726311061,-0.623004298599542,,-0.959382372631106,,,,false,,,,false,0.5,0,1,1,-0.9318753726311061,-0.959382372631106,,,,2,-0.9659376863155531,-0.993444686315553,,,,true
T6,migrated-at-entry,tier0,0.01,2.6693,0,true,2,0.023809523809523808,1.880952380952381,1,7,1,1,-0.9318753726311061,-0.623004298599542,,-0.9585683726311061,,,,false,,,,false,0.5,0,1,1,-0.9318753726311061,-0.9585683726311061,,,,2,-0.9659376863155531,-0.9926306863155531,,,,true
T6,migrated-at-entry,tier0,0.02,2.6878,0,true,2,0.023809523809523808,1.880952380952381,1,7,1,1,-0.9318753726311061,-0.623004298599542,,-0.958753372631106,,,,false,,,,false,0.5,0,1,1,-0.9318753726311061,-0.958753372631106,,,,2,-0.9659376863155531,-0.9928156863155531,,,,true
T6,migrated-at-entry,tier0,0.05,2.8879,0,true,2,0.023809523809523808,1.880952380952381,1,7,1,1,-0.9318753726311061,-0.623004298599542,,-0.9607543726311061,,,,false,,,,false,0.5,0,1,1,-0.9318753726311061,-0.9607543726311061,,,,2,-0.9659376863155531,-0.9948166863155531,,,,true
T6,migrated-at-entry,tier0,0.1,3.2673,0,true,2,0.023809523809523808,1.880952380952381,1,7,1,1,-0.9318753726311061,-0.623004298599542,,-0.964548372631106,,,,false,,,,false,0.5,0,1,1,-0.9318753726311061,-0.964548372631106,,,,2,-0.9659376863155531,-0.998610686315553,,,,true
T6,migrated-at-entry,tier0,0.2,4.0347,0,true,2,0.023809523809523808,1.880952380952381,1,7,1,1,-0.9318753726311061,-0.623004298599542,,-0.9722223726311061,,,,false,,,,false,0.5,0,1,1,-0.9318753726311061,-0.9722223726311061,,,,2,-0.9659376863155531,-1.006284686315553,,,,true
T6,migrated-at-entry,tier0,0.35,5.1695,0,true,2,0.023809523809523808,1.880952380952381,1,7,1,1,-0.9318753726311061,-0.623004298599542,,-0.9835703726311061,,,,false,,,,false,0.5,0,1,1,-0.9318753726311061,-0.9835703726311061,,,,2,-0.9659376863155531,-1.0176326863155531,,,,true
T6,migrated-at-entry,tier0,0.5,6.2779,0,true,2,0.023809523809523808,1.880952380952381,1,7,1,1,-0.9318753726311061,-0.623004298599542,,-0.9946543726311061,,,,false,,,,false,0.5,0,1,1,-0.9318753726311061,-0.9946543726311061,,,,2,-0.9659376863155531,-1.028716686315553,,,,true
T6,migrated-at-entry,tier0,1,9.7614,0,true,2,0.023809523809523808,1.880952380952381,1,7,1,1,-0.9318753726311061,-0.623004298599542,,-1.029489372631106,,,,false,,,,false,0.5,0,1,1,-0.9318753726311061,-1.029489372631106,,,,2,-0.9659376863155531,-1.0635516863155532,,,,true
T6,migrated-at-entry,tier1,0.005,2.6227,1,true,4,0.047619047619047616,3.761904761904762,1,4,3,1,-0.9447315661240866,-0.9563917271555378,,-0.9709585661240866,,,,false,,,,false,0.75,1,2,2,-0.47426163441083846,-0.5004886344108385,,,,4,-0.9861828915310217,-1.0124098915310218,,,,true
T6,migrated-at-entry,tier1,0.01,2.5108,1,true,4,0.047619047619047616,3.761904761904762,1,4,3,1,-0.9447315661240866,-0.9563917271555378,,-0.9698395661240866,,,,false,,,,false,0.75,1,2,2,-0.47426163441083846,-0.4993696344108385,,,,4,-0.9861828915310217,-1.0112908915310217,,,,true
T6,migrated-at-entry,tier1,0.02,2.4687,1,true,4,0.047619047619047616,3.761904761904762,1,4,3,1,-0.9447315661240866,-0.9563917271555378,,-0.9694185661240866,,,,false,,,,false,0.75,1,2,2,-0.47426163441083846,-0.4989486344108385,,,,4,-0.9861828915310217,-1.0108698915310217,,,,true
T6,migrated-at-entry,tier1,0.05,2.4874,1,true,4,0.047619047619047616,3.761904761904762,1,4,3,1,-0.9447315661240866,-0.9563917271555378,,-0.9696055661240865,,,,false,,,,false,0.75,1,2,2,-0.47426163441083846,-0.49913563441083847,,,,4,-0.9861828915310217,-1.0110568915310216,,,,true
T6,migrated-at-entry,tier1,0.1,2.5668,1,true,4,0.047619047619047616,3.761904761904762,1,4,3,1,-0.9447315661240866,-0.9563917271555378,,-0.9703995661240866,,,,false,,,,false,0.75,1,2,2,-0.47426163441083846,-0.4999296344108385,,,,4,-0.9861828915310217,-1.0118508915310216,,,,true
T6,migrated-at-entry,tier1,0.2,2.7434,1,true,4,0.047619047619047616,3.761904761904762,1,4,3,1,-0.9447315661240866,-0.9563917271555378,,-0.9721655661240866,,,,false,,,,false,0.75,1,2,2,-0.47426163441083846,-0.5016956344108384,,,,4,-0.9861828915310217,-1.0136168915310217,,,,true
T6,migrated-at-entry,tier1,0.35,3.0133,1,true,4,0.047619047619047616,3.761904761904762,1,4,3,1,-0.9447315661240866,-0.9563917271555378,,-0.9748645661240866,,,,false,,,,false,0.75,1,2,2,-0.47426163441083846,-0.5043946344108384,,,,4,-0.9861828915310217,-1.0163158915310218,,,,true
T6,migrated-at-entry,tier1,0.5,3.2834,1,true,4,0.047619047619047616,3.761904761904762,1,4,3,1,-0.9447315661240866,-0.9563917271555378,,-0.9775655661240866,,,,false,,,,false,0.75,1,2,2,-0.47426163441083846,-0.5070956344108385,,,,4,-0.9861828915310217,-1.0190168915310216,,,,true
T6,migrated-at-entry,tier1,1,4.1748,1,true,4,0.047619047619047616,3.761904761904762,1,4,3,1,-0.9447315661240866,-0.9563917271555378,,-0.9864795661240866,,,,false,,,,false,0.75,1,2,2,-0.47426163441083846,-0.5160096344108385,,,,4,-0.9861828915310217,-1.0279308915310217,,,,true
T6,migrated-at-entry,tier2,0.005,2.521,2,true,3,0.03571428571428571,2.821428571428571,1,1,2,2,-0.9882570793063647,-0.9863662621170545,,-1.0134670793063647,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0134670793063647,false,0.6666666666666666,0,2,1,-0.9882570793063647,-1.0134670793063647,-0.9882570793063647,-0.9882570793063647,-1.0134670793063647,3,-0.9960856931021217,-1.0212956931021218,-1,-0.9941285396531824,-1.02521,true
T6,migrated-at-entry,tier2,0.01,2.4052,2,true,3,0.03571428571428571,2.821428571428571,1,1,2,2,-0.9882570793063647,-0.9863662621170545,,-1.0123090793063647,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0123090793063647,false,0.6666666666666666,0,2,1,-0.9882570793063647,-1.0123090793063647,-0.9882570793063647,-0.9882570793063647,-1.0123090793063647,3,-0.9960856931021217,-1.0201376931021218,-1,-0.9941285396531824,-1.024052,true
T6,migrated-at-entry,tier2,0.02,2.3552,2,true,3,0.03571428571428571,2.821428571428571,1,1,2,2,-0.9882570793063647,-0.9863662621170545,,-1.0118090793063648,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0118090793063648,false,0.6666666666666666,0,2,1,-0.9882570793063647,-1.0118090793063648,-0.9882570793063647,-0.9882570793063647,-1.0118090793063648,3,-0.9960856931021217,-1.0196376931021216,-1,-0.9941285396531824,-1.023552,true
T6,migrated-at-entry,tier2,0.05,2.3502,2,true,3,0.03571428571428571,2.821428571428571,1,1,2,2,-0.9882570793063647,-0.9863662621170545,,-1.0117590793063647,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0117590793063647,false,0.6666666666666666,0,2,1,-0.9882570793063647,-1.0117590793063647,-0.9882570793063647,-0.9882570793063647,-1.0117590793063647,3,-0.9960856931021217,-1.0195876931021217,-1,-0.9941285396531824,-1.023502,true
T6,migrated-at-entry,tier2,0.1,2.3902,2,true,3,0.03571428571428571,2.821428571428571,1,1,2,2,-0.9882570793063647,-0.9863662621170545,,-1.0121590793063648,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0121590793063648,false,0.6666666666666666,0,2,1,-0.9882570793063647,-1.0121590793063648,-0.9882570793063647,-0.9882570793063647,-1.0121590793063648,3,-0.9960856931021217,-1.0199876931021217,-1,-0.9941285396531824,-1.023902,true
T6,migrated-at-entry,tier2,0.2,2.4882,2,true,3,0.03571428571428571,2.821428571428571,1,1,2,2,-0.9882570793063647,-0.9863662621170545,,-1.0131390793063648,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0131390793063648,false,0.6666666666666666,0,2,1,-0.9882570793063647,-1.0131390793063648,-0.9882570793063647,-0.9882570793063647,-1.0131390793063648,3,-0.9960856931021217,-1.0209676931021217,-1,-0.9941285396531824,-1.024882,true
T6,migrated-at-entry,tier2,0.35,2.6413,2,true,3,0.03571428571428571,2.821428571428571,1,1,2,2,-0.9882570793063647,-0.9863662621170545,,-1.0146700793063648,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0146700793063648,false,0.6666666666666666,0,2,1,-0.9882570793063647,-1.0146700793063648,-0.9882570793063647,-0.9882570793063647,-1.0146700793063648,3,-0.9960856931021217,-1.0224986931021216,-1,-0.9941285396531824,-1.026413,true
T6,migrated-at-entry,tier2,0.5,2.7955,2,true,3,0.03571428571428571,2.821428571428571,1,1,2,2,-0.9882570793063647,-0.9863662621170545,,-1.0162120793063647,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0162120793063647,false,0.6666666666666666,0,2,1,-0.9882570793063647,-1.0162120793063647,-0.9882570793063647,-0.9882570793063647,-1.0162120793063647,3,-0.9960856931021217,-1.0240406931021218,-1,-0.9941285396531824,-1.027955,true
T6,migrated-at-entry,tier2,1,3.308,2,true,3,0.03571428571428571,2.821428571428571,1,1,2,2,-0.9882570793063647,-0.9863662621170545,,-1.0213370793063647,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0213370793063647,false,0.6666666666666666,0,2,1,-0.9882570793063647,-1.0213370793063647,-0.9882570793063647,-0.9882570793063647,-1.0213370793063647,3,-0.9960856931021217,-1.0291656931021218,-1,-0.9941285396531824,-1.03308,true
T6,migrated-at-entry,tier3+,0.005,1.2378,16,false,1,0.011904761904761904,0.9404761904761905,1,0,0,1,0.3297435221799754,,,0.3173655221799754,,,,false,,,,false,0,0,0,1,0.3297435221799754,0.3173655221799754,,,,1,0.3297435221799754,0.3173655221799754,,,,true
T6,migrated-at-entry,tier3+,0.01,1.1178,16,false,1,0.011904761904761904,0.9404761904761905,1,0,0,1,0.3297435221799754,,,0.31856552217997536,,,,false,,,,false,0,0,0,1,0.3297435221799754,0.31856552217997536,,,,1,0.3297435221799754,0.31856552217997536,,,,true
T6,migrated-at-entry,tier3+,0.02,1.059,16,false,1,0.011904761904761904,0.9404761904761905,1,0,0,1,0.3297435221799754,,,0.3191535221799754,,,,false,,,,false,0,0,0,1,0.3297435221799754,0.3191535221799754,,,,1,0.3297435221799754,0.3191535221799754,,,,true
T6,migrated-at-entry,tier3+,0.05,1.028,16,false,1,0.011904761904761904,0.9404761904761905,1,0,0,1,0.3297435221799754,,,0.31946352217997537,,,,false,,,,false,0,0,0,1,0.3297435221799754,0.31946352217997537,,,,1,0.3297435221799754,0.31946352217997537,,,,true
T6,migrated-at-entry,tier3+,0.1,1.0248,16,false,1,0.011904761904761904,0.9404761904761905,1,0,0,1,0.3297435221799754,,,0.3194955221799754,,,,false,,,,false,0,0,0,1,0.3297435221799754,0.3194955221799754,,,,1,0.3297435221799754,0.3194955221799754,,,,true
T6,migrated-at-entry,tier3+,0.2,1.0365,16,false,1,0.011904761904761904,0.9404761904761905,1,0,0,1,0.3297435221799754,,,0.31937852217997537,,,,false,,,,false,0,0,0,1,0.3297435221799754,0.31937852217997537,,,,1,0.3297435221799754,0.31937852217997537,,,,true
T6,migrated-at-entry,tier3+,0.35,1.0605,16,false,1,0.011904761904761904,0.9404761904761905,1,0,0,1,0.3297435221799754,,,0.3191385221799754,,,,false,,,,false,0,0,0,1,0.3297435221799754,0.3191385221799754,,,,1,0.3297435221799754,0.3191385221799754,,,,true
T6,migrated-at-entry,tier3+,0.5,1.086,16,false,1,0.011904761904761904,0.9404761904761905,1,0,0,1,0.3297435221799754,,,0.3188835221799754,,,,false,,,,false,0,0,0,1,0.3297435221799754,0.3188835221799754,,,,1,0.3297435221799754,0.3188835221799754,,,,true
T6,migrated-at-entry,tier3+,1,1.1733,16,false,1,0.011904761904761904,0.9404761904761905,1,0,0,1,0.3297435221799754,,,0.3180105221799754,,,,false,,,,false,0,0,0,1,0.3297435221799754,0.3180105221799754,,,,1,0.3297435221799754,0.3180105221799754,,,,true
T6,all-snapshotted,any,0.005,2.7507,0,true,986,0.025411061285500747,2.007473841554559,165,1910,821,3,0.5452979927160684,0.12966944736369238,3.8384055385585016,0.5177909927160684,7.413040382228699,431,215,false,0.08465869651530258,0.58800627183402,0.05715169651530258,false,0.8326572008113591,51,770,216,0.4767891686862569,0.4492821686862569,-0.05945269543792041,0.5533951492754242,-0.08695969543792041,986,-0.7414055083183052,-0.7689125083183052,-1,-0.7246969609105197,-1.027507,false
T6,all-snapshotted,any,0.01,2.6693,0,true,986,0.025411061285500747,2.007473841554559,165,1910,821,3,0.5452979927160684,0.12966944736369238,3.8384055385585016,0.5186049927160684,7.401404908301749,430,215,false,0.08465869651530258,0.58800627183402,0.05796569651530259,false,0.8326572008113591,51,770,216,0.4767891686862569,0.4500961686862569,-0.05945269543792041,0.5533951492754242,-0.0861456954379204,986,-0.7414055083183052,-0.7680985083183052,-1,-0.7246969609105197,-1.026693,false
T6,all-snapshotted,any,0.02,2.6878,0,true,986,0.025411061285500747,2.007473841554559,165,1910,821,3,0.5452979927160684,0.12966944736369238,3.8384055385585016,0.5184199927160684,7.404046125707085,430,215,false,0.08465869651530258,0.58800627183402,0.057780696515302585,false,0.8326572008113591,51,770,216,0.4767891686862569,0.4499111686862569,-0.05945269543792041,0.5533951492754242,-0.08633069543792041,986,-0.7414055083183052,-0.7682835083183052,-1,-0.7246969609105197,-1.026878,false
T6,all-snapshotted,any,0.05,2.8879,0,true,986,0.025411061285500747,2.007473841554559,165,1910,821,3,0.5452979927160684,0.12966944736369238,3.8384055385585016,0.5164189927160684,7.432735032402052,434,217,false,0.08465869651530258,0.58800627183402,0.05577969651530258,false,0.8326572008113591,51,770,216,0.4767891686862569,0.44791016868625694,-0.05945269543792041,0.5533951492754242,-0.08833169543792041,986,-0.7414055083183052,-0.7702845083183052,-1,-0.7246969609105197,-1.028879,false
T6,all-snapshotted,any,0.1,3.2673,0,true,986,0.025411061285500747,2.007473841554559,165,1910,821,3,0.5452979927160684,0.12966944736369238,3.8384055385585016,0.5126249927160684,7.487745609556163,440,220,false,0.08465869651530258,0.58800627183402,0.05198569651530258,false,0.8326572008113591,51,770,216,0.4767891686862569,0.4441161686862569,-0.05945269543792041,0.5533951492754242,-0.0921256954379204,986,-0.7414055083183052,-0.7740785083183052,-1,-0.7246969609105197,-1.032673,false
T6,all-snapshotted,any,0.2,4.0347,0,true,986,0.025411061285500747,2.007473841554559,165,1910,821,3,0.5452979927160684,0.12966944736369238,3.8384055385585016,0.5049509927160684,7.601540731531584,454,227,false,0.08465869651530258,0.58800627183402,0.04431169651530258,false,0.8326572008113591,51,770,216,0.4767891686862569,0.4364421686862569,-0.05945269543792041,0.5533951492754242,-0.09979969543792042,986,-0.7414055083183052,-0.7817525083183052,-1,-0.7246969609105197,-1.040347,false
T6,all-snapshotted,any,0.35,5.1695,0,true,986,0.025411061285500747,2.007473841554559,165,1910,821,3,0.5452979927160684,0.12966944736369238,3.8384055385585016,0.4936029927160684,7.77630118779778,475,237,false,0.08465869651530258,0.58800627183402,0.03296369651530258,false,0.8326572008113591,51,770,216,0.4767891686862569,0.42509416868625693,-0.05945269543792041,0.5533951492754242,-0.11114769543792041,986,-0.7414055083183052,-0.7931005083183053,-1,-0.7246969609105197,-1.051695,false
T6,all-snapshotted,any,0.5,6.2779,0,true,986,0.025411061285500747,2.007473841554559,165,1910,821,3,0.5452979927160684,0.12966944736369238,3.8384055385585016,0.48251899271606835,7.9549315084000405,497,248,false,0.08465869651530258,0.58800627183402,0.021879696515302582,false,0.8326572008113591,51,770,216,0.4767891686862569,0.41401016868625695,-0.05945269543792041,0.5533951492754242,-0.12223169543792041,986,-0.7414055083183052,-0.8041845083183052,-1,-0.7246969609105197,-1.062779,false
T6,all-snapshotted,any,1,9.7614,0,true,986,0.025411061285500747,2.007473841554559,165,1910,821,3,0.5452979927160684,0.12966944736369238,3.8384055385585016,0.4476839927160684,8.57391731893552,577,288,false,0.08465869651530258,0.58800627183402,-0.012955303484697422,false,0.8326572008113591,51,770,216,0.4767891686862569,0.3791751686862569,-0.05945269543792041,0.5533951492754242,-0.1570666954379204,986,-0.7414055083183052,-0.8390195083183052,-1,-0.7246969609105197,-1.097614,false
T6,all-snapshotted,tier0,0.005,2.7507,0,true,558,0.01438070202566878,1.1360754600278336,137,1611,421,3,0.4265745684096965,-0.054626350416539876,3.9084245255504984,0.3990675684096965,9.793891648789598,753,663,false,-0.13827531649468136,0.47105093729980513,-0.16578231649468136,false,0.7544802867383512,40,381,177,0.2591586186852717,0.23165161868527168,-0.3398210849529489,0.32696764173865517,-0.3673280849529489,558,-0.649747821017691,-0.677254821017691,-1,-0.6343963423931993,-1.027507,false
T6,all-snapshotted,tier0,0.01,2.6693,0,true,558,0.01438070202566878,1.1360754600278336,137,1611,421,3,0.4265745684096965,-0.054626350416539876,3.9084245255504984,0.39988156840969646,9.77395517651402,749,660,false,-0.13827531649468136,0.47105093729980513,-0.16496831649468136,false,0.7544802867383512,40,381,177,0.2591586186852717,0.23246561868527169,-0.3398210849529489,0.32696764173865517,-0.3665140849529489,558,-0.649747821017691,-0.676440821017691,-1,-0.6343963423931993,-1.026693,false
T6,all-snapshotted,tier0,0.02,2.6878,0,true,558,0.01438070202566878,1.1360754600278336,137,1611,421,3,0.4265745684096965,-0.054626350416539876,3.9084245255504984,0.3996965684096965,9.778479062507962,750,661,false,-0.13827531649468136,0.47105093729980513,-0.16515331649468137,false,0.7544802867383512,40,381,177,0.2591586186852717,0.23228061868527167,-0.3398210849529489,0.32696764173865517,-0.3666990849529489,558,-0.649747821017691,-0.676625821017691,-1,-0.6343963423931993,-1.026878,false
T6,all-snapshotted,tier0,0.05,2.8879,0,true,558,0.01438070202566878,1.1360754600278336,137,1611,421,3,0.4265745684096965,-0.054626350416539876,3.9084245255504984,0.3976955684096965,9.827679350764432,758,668,false,-0.13827531649468136,0.47105093729980513,-0.16715431649468138,false,0.7544802867383512,40,381,177,0.2591586186852717,0.2302796186852717,-0.3398210849529489,0.32696764173865517,-0.36870008495294887,558,-0.649747821017691,-0.678626821017691,-1,-0.6343963423931993,-1.028879,false
T6,all-snapshotted,tier0,0.1,3.2673,0,true,558,0.01438070202566878,1.1360754600278336,137,1611,421,3,0.4265745684096965,-0.054626350416539876,3.9084245255504984,0.3939015684096965,9.92233806361835,772,680,false,-0.13827531649468136,0.47105093729980513,-0.17094831649468137,false,0.7544802867383512,40,381,177,0.2591586186852717,0.22648561868527167,-0.3398210849529489,0.32696764173865517,-0.3724940849529489,558,-0.649747821017691,-0.682420821017691,-1,-0.6343963423931993,-1.032673,false
T6,all-snapshotted,tier0,0.2,4.0347,0,true,558,0.01438070202566878,1.1360754600278336,137,1611,421,3,0.4265745684096965,-0.054626350416539876,3.9084245255504984,0.38622756840969646,10.119486140369402,803,707,false,-0.13827531649468136,0.47105093729980513,-0.17862231649468135,false,0.7544802867383512,40,381,177,0.2591586186852717,0.21881161868527169,-0.3398210849529489,0.32696764173865517,-0.3801680849529489,558,-0.649747821017691,-0.690094821017691,-1,-0.6343963423931993,-1.040347,false
T6,all-snapshotted,tier0,0.35,5.1695,0,true,558,0.01438070202566878,1.1360754600278336,137,1611,421,3,0.4265745684096965,-0.054626350416539876,3.9084245255504984,0.3748795684096965,10.425813660986398,853,751,false,-0.13827531649468136,0.47105093729980513,-0.18997031649468138,false,0.7544802867383512,40,381,177,0.2591586186852717,0.2074636186852717,-0.3398210849529489,0.32696764173865517,-0.3915160849529489,558,-0.649747821017691,-0.7014428210176911,-1,-0.6343963423931993,-1.051695,false
T6,all-snapshotted,tier0,0.5,6.2779,0,true,558,0.01438070202566878,1.1360754600278336,137,1611,421,3,0.4265745684096965,-0.054626350416539876,3.9084245255504984,0.3637955684096965,10.743463815779467,905,797,false,-0.13827531649468136,0.47105093729980513,-0.20105431649468136,false,0.7544802867383512,40,381,177,0.2591586186852717,0.19637961868527168,-0.3398210849529489,0.32696764173865517,-0.40260008495294886,558,-0.649747821017691,-0.712526821017691,-1,-0.6343963423931993,-1.062779,false
T6,all-snapshotted,tier0,1,9.7614,0,true,558,0.01438070202566878,1.1360754600278336,137,1611,421,3,0.4265745684096965,-0.054626350416539876,3.9084245255504984,0.32896056840969645,11.881133791946882,1107,975,false,-0.13827531649468136,0.47105093729980513,-0.23588931649468137,false,0.7544802867383512,40,381,177,0.2591586186852717,0.16154461868527167,-0.3398210849529489,0.32696764173865517,-0.4374350849529489,558,-0.649747821017691,-0.747361821017691,-1,-0.6343963423931993,-1.097614,false
T6,all-snapshotted,tier1,0.005,2.6227,1,true,266,0.006855316736250709,0.541570022163806,21,236,245,2,0.5959524464896607,0.7871020304203946,2.331188730721072,0.5697254464896607,4.091775687894218,300,554,false,-0.15168934808279438,0.6746515827604456,-0.17791634808279438,false,0.9210526315789473,10,235,31,1.2272736984750643,1.2010466984750643,0.26479240225519124,1.4582692095678338,0.23856540225519124,266,-0.8740037542245006,-0.9002307542245006,-0.9553520709517261,-0.8604457014366298,-0.9815790709517261,false
T6,all-snapshotted,tier1,0.01,2.5108,1,true,266,0.006855316736250709,0.541570022163806,21,236,245,2,0.5959524464896607,0.7871020304203946,2.331188730721072,0.5708444464896607,4.083754769020592,300,554,false,-0.15168934808279438,0.6746515827604456,-0.17679734808279438,false,0.9210526315789473,10,235,31,1.2272736984750643,1.2021656984750644,0.26479240225519124,1.4582692095678338,0.23968440225519125,266,-0.8740037542245006,-0.8991117542245006,-0.9553520709517261,-0.8604457014366298,-0.9804600709517262,false
T6,all-snapshotted,tier1,0.02,2.4687,1,true,266,0.006855316736250709,0.541570022163806,21,236,245,2,0.5959524464896607,0.7871020304203946,2.331188730721072,0.5712654464896607,4.080745203557948,300,554,false,-0.15168934808279438,0.6746515827604456,-0.1763763480827944,false,0.9210526315789473,10,235,31,1.2272736984750643,1.2025866984750644,0.26479240225519124,1.4582692095678338,0.24010540225519122,266,-0.8740037542245006,-0.8986907542245006,-0.9553520709517261,-0.8604457014366298,-0.9800390709517262,false
T6,all-snapshotted,tier1,0.05,2.4874,1,true,266,0.006855316736250709,0.541570022163806,21,236,245,2,0.5959524464896607,0.7871020304203946,2.331188730721072,0.5710784464896608,4.082081446166569,300,554,false,-0.15168934808279438,0.6746515827604456,-0.1765633480827944,false,0.9210526315789473,10,235,31,1.2272736984750643,1.2023996984750642,0.26479240225519124,1.4582692095678338,0.23991840225519123,266,-0.8740037542245006,-0.8988777542245006,-0.9553520709517261,-0.8604457014366298,-0.9802260709517261,false
T6,all-snapshotted,tier1,0.1,2.5668,1,true,266,0.006855316736250709,0.541570022163806,21,236,245,2,0.5959524464896607,0.7871020304203946,2.331188730721072,0.5702844464896607,4.087764877808809,300,554,false,-0.15168934808279438,0.6746515827604456,-0.17735734808279438,false,0.9210526315789473,10,235,31,1.2272736984750643,1.2016056984750643,0.26479240225519124,1.4582692095678338,0.23912440225519124,266,-0.8740037542245006,-0.8996717542245006,-0.9553520709517261,-0.8604457014366298,-0.9810200709517262,false
T6,all-snapshotted,tier1,0.2,2.7434,1,true,266,0.006855316736250709,0.541570022163806,21,236,245,2,0.5959524464896607,0.7871020304203946,2.331188730721072,0.5685184464896608,4.100462782017167,300,554,false,-0.15168934808279438,0.6746515827604456,-0.1791233480827944,false,0.9210526315789473,10,235,31,1.2272736984750643,1.1998396984750643,0.26479240225519124,1.4582692095678338,0.23735840225519123,266,-0.8740037542245006,-0.9014377542245006,-0.9553520709517261,-0.8604457014366298,-0.9827860709517261,false
T6,all-snapshotted,tier1,0.35,3.0133,1,true,266,0.006855316736250709,0.541570022163806,21,236,245,2,0.5959524464896607,0.7871020304203946,2.331188730721072,0.5658194464896608,4.120022288353198,300,554,false,-0.15168934808279438,0.6746515827604456,-0.18182234808279438,false,0.9210526315789473,10,235,31,1.2272736984750643,1.1971406984750643,0.26479240225519124,1.4582692095678338,0.23465940225519125,266,-0.8740037542245006,-0.9041367542245006,-0.9553520709517261,-0.8604457014366298,-0.9854850709517261,false
T6,all-snapshotted,tier1,0.5,3.2834,1,true,266,0.006855316736250709,0.541570022163806,21,236,245,2,0.5959524464896607,0.7871020304203946,2.331188730721072,0.5631184464896607,4.139783992609581,300,554,false,-0.15168934808279438,0.6746515827604456,-0.1845233480827944,false,0.9210526315789473,10,235,31,1.2272736984750643,1.1944396984750643,0.26479240225519124,1.4582692095678338,0.23195840225519124,266,-0.8740037542245006,-0.9068377542245006,-0.9553520709517261,-0.8604457014366298,-0.9881860709517262,false
T6,all-snapshotted,tier1,1,4.1748,1,true,266,0.006855316736250709,0.541570022163806,21,236,245,2,0.5959524464896607,0.7871020304203946,2.331188730721072,0.5542044464896607,4.206369590657124,300,554,false,-0.15168934808279438,0.6746515827604456,-0.1934373480827944,false,0.9210526315789473,10,235,31,1.2272736984750643,1.1855256984750644,0.26479240225519124,1.4582692095678338,0.22304440225519123,266,-0.8740037542245006,-0.9157517542245006,-0.9553520709517261,-0.8604457014366298,-0.9971000709517261,false
T6,all-snapshotted,tier2,0.005,2.521,2,true,53,0.001365908973764239,0.10790680892737488,1,22,52,2,-0.9882570793063647,1.4140313184868472,,-1.0134670793063647,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0134670793063647,false,0.9811320754716981,1,51,2,-0.46840417641746057,-0.4936141764174606,-0.46840417641746057,-0.46840417641746057,-0.4936141764174606,53,-0.9997784354586107,-1.0249884354586107,-1,-0.999309239959198,-1.02521,true
T6,all-snapshotted,tier2,0.01,2.4052,2,true,53,0.001365908973764239,0.10790680892737488,1,22,52,2,-0.9882570793063647,1.4140313184868472,,-1.0123090793063647,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0123090793063647,false,0.9811320754716981,1,51,2,-0.46840417641746057,-0.4924561764174606,-0.46840417641746057,-0.46840417641746057,-0.4924561764174606,53,-0.9997784354586107,-1.0238304354586107,-1,-0.999309239959198,-1.024052,true
T6,all-snapshotted,tier2,0.02,2.3552,2,true,53,0.001365908973764239,0.10790680892737488,1,22,52,2,-0.9882570793063647,1.4140313184868472,,-1.0118090793063648,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0118090793063648,false,0.9811320754716981,1,51,2,-0.46840417641746057,-0.4919561764174606,-0.46840417641746057,-0.46840417641746057,-0.4919561764174606,53,-0.9997784354586107,-1.0233304354586106,-1,-0.999309239959198,-1.023552,true
T6,all-snapshotted,tier2,0.05,2.3502,2,true,53,0.001365908973764239,0.10790680892737488,1,22,52,2,-0.9882570793063647,1.4140313184868472,,-1.0117590793063647,,,,false,-0.9882570793063647,-0.9882570793063647,-1.0117590793063647,false,0.9811320754716981,1,51,2,-0.46840417641746057,-0.4919061764174606,-0.46840417641746057,-0.46840417641746057,-0.4919061764174606,53,-0.9997784354586107,-1.0232804354586107,-1,-0.999309239959198,-1.023502,true
